movie_id,original_title,revenue,budget,popularity,actors_cnt,original_language,language_en,language_fr,language_es,language_de,language_ru,language_it,language_ja,release_date,release_year,release_month,release_week,release_weekday,runtime,runtime_intervals,runtime_cat,is_collection,keywords_cnt,crew_total_cnt,crew_writing_cnt,crew_directing_cnt,crew_art_cnt,crew_sound_cnt,crew_costume_makeup_cnt,crew_visual_effects_cnt,crew_production_cnt,crew_actors_cnt,crew_camera_cnt,crew_lighting_cnt,crew_editing_cnt,sw_genre_action,sw_genre_adventure,sw_genre_animation,sw_genre_comedy,sw_genre_crime,sw_genre_documentary,sw_genre_drama,sw_genre_family,sw_genre_fantasy,sw_genre_foreign,sw_genre_history,sw_genre_horror,sw_genre_music,sw_genre_mystery,sw_genre_romance,sw_genre_science_fiction,sw_genre_thriller,sw_genre_tv_movie,sw_genre_war,sw_genre_western,genres_total,actor0_avg_revenue,actor0_avg_revenue_5y,actor0_blockbusters,actor0_blockbusters_5y,actor0_movies,actor0_movies_5y,actor0_gender,actor1_avg_revenue,actor1_avg_revenue_5y,actor1_blockbusters,actor1_blockbusters_5y,actor1_movies,actor1_movies_5y,actor1_gender,actor2_avg_revenue,actor2_avg_revenue_5y,actor2_blockbusters,actor2_blockbusters_5y,actor2_movies,actor2_movies_5y,actor2_gender,all_directors_avg_revenue,all_directors_avg_blockbusters,all_directors_avg_revenue_5y,all_directors_avg_blockbusters_5y,all_producers_avg_revenue,all_producers_avg_blockbusters,all_producers_avg_revenue_5y,all_producers_avg_blockbusters_5y
6603,Machine Gun Preacher,NULL,30000000,5.87767,33,en,1,0,0,0,0,0,0,2011-09-23,2011,9,39,6,129,13,Long,0,2,35,1,1,4,4,0,0,19,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,181010141,325301045,7,3,10,3,2,216897101,98086795,7,1,9,3,1,36138074,32894713,2,0,12,2,1,299893477,3,531865000,1,77278331,1,NULL,0
6604,The Choice,NULL,10000000,8.28378,29,en,1,0,0,0,0,0,0,2016-02-04,2016,2,6,5,111,11,Intermediate,0,5,8,2,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,93820758,93820758,1,1,1,1,2,88832416,99892158,4,3,7,4,1,39202731,NULL,0,0,2,0,1,NULL,NULL,NULL,NULL,200600529,4,297814654,3
6605,Zathura: A Space Adventure,NULL,65000000,10.695639,11,en,1,0,0,0,0,0,0,2005-11-06,2005,11,46,1,101,10,Intermediate,0,6,24,3,2,4,2,0,0,4,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4,142851197,NULL,1,0,1,0,2,146781716,460927448,3,2,8,2,2,59505164,42833612,2,1,7,3,2,90149193,1,NULL,0,175465288.7,2,155264601,0
6606,?????,NULL,700000,1.400186,10,ru,0,0,0,0,1,0,0,2003-08-02,2003,8,31,7,110,11,Intermediate,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5231024,NULL,0,0,2,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6607,Monster-in-Law,NULL,43000000,6.328385,18,en,1,0,0,0,0,0,0,2005-05-13,2005,5,20,6,101,10,Intermediate,0,4,15,1,1,3,2,0,0,4,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,87497747,169073845,5,1,12,3,1,17397550,14457154,0,0,8,3,1,56631285,NULL,1,0,3,0,2,97565542,2,NULL,0,72523248.7,2,22529477.7,0
6608,Without You I'm Nothing,NULL,0,0.138263,4,en,1,0,0,0,0,0,0,1990-05-11,1990,5,19,6,90,9,Intermediate,0,2,6,2,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17218080,NULL,0,0,1,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13000000,NULL,0,0,1,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6609,Tanu Weds Manu,NULL,400000,1.252133,6,hi,0,0,0,0,0,0,0,2011-03-25,2011,3,13,6,119,12,Intermediate,0,0,7,1,1,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4,6000000,NULL,0,0,1,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18000000,0,18000000,0,NULL,NULL,NULL,NULL
6610,Barbie in A Mermaid Tale,NULL,0,6.833148,7,en,1,0,0,0,0,0,0,2010-01-26,2010,1,5,3,75,8,Short,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6611,Mrs. Miniver,NULL,1344000,3.306745,18,en,1,0,0,0,0,0,0,1942-06-04,1942,6,23,5,134,13,Long,0,10,13,5,1,2,1,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,9132000,NULL,0,0,1,0,1,30000000,NULL,0,0,1,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,146900000,1,NULL,0,74589500,0,NULL,0
6612,The Lord of the Rings: The Return of the King,NULL,94000000,29.324358,29,en,1,0,0,0,0,0,0,2003-12-01,2003,12,49,2,201,20,Long,0,15,29,4,1,6,1,0,0,11,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,303063848,73468518,7,1,13,2,2,491009028,666520553,10,3,14,4,2,204553677,NULL,4,0,11,0,2,635720591,6,958400000,1,581057434,5,958400000,0
6613,Our Brand Is Crisis,NULL,28000000,12.158176,14,en,1,0,0,0,0,0,0,2015-09-11,2015,9,37,6,108,11,Intermediate,0,5,16,1,1,5,1,0,0,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,148680641,716392705,7,1,12,1,1,209357300,386881847,5,4,12,6,2,37063361,53401361,2,1,10,2,2,143597,0,NULL,0,104930332.5,2,NULL,0
6614,G-Force,NULL,150000000,9.163791,21,en,1,0,0,0,0,0,0,2009-07-21,2009,7,30,3,88,9,Short,0,2,15,5,3,0,0,0,0,1,0,0,2,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,36399255,39665,1,0,6,2,2,171742008,48096132,5,1,9,2,1,192881775,262811363,2,1,4,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6615,Torch Song Trilogy,NULL,0,1.14619,7,en,1,0,0,0,0,0,0,1988-01-01,1988,1,1,6,120,12,Long,0,6,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42038061,NULL,1,0,5,0,1,124488764,140795793,5,1,12,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6616,Year One,NULL,60000000,10.087637,24,en,1,0,0,0,0,0,0,2009-06-18,2009,6,25,5,97,10,Intermediate,0,10,12,3,1,0,1,0,0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,181956991,NULL,8,0,11,0,2,113498715,NULL,2,0,4,0,2,59097942,16569603,3,0,14,4,1,78066141,3,NULL,0,95968682.7,4,152119365,0
6617,Bride Wars,NULL,30000000,8.33501,28,en,1,0,0,0,0,0,0,2009-01-09,2009,1,2,6,89,9,Short,0,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,311294147,500188435,6,1,7,1,1,38519240,44052842,2,1,7,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73445644,1,NULL,0,NULL,NULL,NULL,NULL
6618,So I Married an Axe Murderer,NULL,20000000,8.051914,18,en,1,0,0,0,0,0,0,1993-07-30,1993,7,31,6,93,9,Intermediate,0,5,9,1,1,0,1,0,0,3,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,22488123,NULL,0,0,3,0,2,22066893,NULL,0,0,4,0,1,384335608,NULL,1,0,1,0,2,NULL,NULL,NULL,NULL,13401177.5,0,NULL,0
6619,Pocketful of Miracles,NULL,2900000,2.649605,40,en,1,0,0,0,0,0,0,1961-12-18,1961,12,51,2,136,14,Long,0,9,9,4,1,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7311774,NULL,0,0,2,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6620,Paper Heart,NULL,1000000,7.648005,6,en,1,0,0,0,0,0,0,2009-07-31,2009,7,31,6,88,9,Short,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,113498715,NULL,2,0,4,0,2,153567652,NULL,2,0,2,0,1,105501013,121300842,3,2,6,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6621,Where Eagles Dare,NULL,7700000,12.088407,18,en,1,0,0,0,0,0,0,1968-12-04,1968,12,49,4,155,16,Long,0,4,20,2,1,1,3,0,0,2,0,3,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5,40575000,NULL,1,0,4,0,2,53521335,NULL,2,0,12,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28400000,0,NULL,0,25796951,0,NULL,0
6622,Broken Arrow,NULL,50000000,14.957626,15,en,1,0,0,0,0,0,0,1996-02-09,1996,2,6,6,108,11,Intermediate,0,22,17,1,1,0,1,0,0,9,0,1,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,105983477,NULL,6,0,12,0,2,86896679,12314651,3,0,9,1,2,32351454,NULL,1,0,5,0,1,67718983,2,NULL,0,86524641.3,2,86234523,0
6623,Beautiful Creatures,NULL,60000000,20.485203,47,en,1,0,0,0,0,0,0,2013-02-13,2013,2,7,4,124,12,Long,0,8,21,3,2,4,0,0,0,8,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,140199610,11822962,1,0,6,2,2,12902790,0,NULL,0,91218567.2,2,115000459.8,1
6624,Lady in the Water,NULL,75000000,8.704554,15,en,1,0,0,0,0,0,0,2006-07-21,2006,7,29,6,110,11,Intermediate,0,8,39,2,2,8,10,0,0,4,0,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,4,141104480,166529474,8,1,13,3,2,213955692,335018524,9,2,13,3,2,50926153,2681345,2,0,6,1,2,238173381,5,206405062,3,220948449,4,187686030,1
6625,Mechanic: Resurrection,NULL,40000000,14.288577,29,en,1,0,0,0,0,0,0,2016-08-25,2016,8,35,5,99,10,Intermediate,0,4,69,6,2,11,6,0,0,7,0,6,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,163019915,400531530,11,3,21,5,2,108825134,NULL,4,0,8,0,1,55483284,36894225,3,0,9,1,2,3764219,0,NULL,0,80700931,1,205963496,0
6626,Casanova,NULL,0,11.568302,17,en,1,0,0,0,0,0,0,2005-12-25,2005,12,53,1,112,11,Intermediate,0,9,12,2,1,0,1,0,0,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,199611921,NULL,2,0,6,0,2,16251953,16965956,0,0,5,4,1,140199610,11822962,1,0,6,2,2,99035304,4,146120732,2,104068554.5,2,86234523,0
6627,The Sting,NULL,5500000,12.016821,40,en,1,0,0,0,0,0,0,1973-12-25,1973,12,52,3,129,13,Long,0,14,39,1,4,2,4,0,0,9,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,113878317,350170057,3,1,9,1,2,113325772,358654063,6,1,14,2,2,249502000,NULL,1,0,2,0,2,52504678,1,NULL,0,23970186.5,0,NULL,0
6628,Merchants of Doubt,NULL,0,1.743751,4,en,1,0,0,0,0,0,0,2014-11-08,2014,11,45,7,96,10,Intermediate,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6629,Barefoot,NULL,6000000,5.939334,46,en,1,0,0,0,0,0,0,2014-02-02,2014,2,6,1,90,9,Intermediate,0,3,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,19206085,7919,1,0,8,2,1,102676020,NULL,1,0,2,0,2,96743556,185404757,9,1,25,6,2,20688855,0,NULL,0,NULL,NULL,NULL,NULL
6630,Ghost Team One,NULL,0,6.136155,10,en,1,0,0,0,0,0,0,2013-01-20,2013,1,4,1,107,11,Intermediate,0,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18948425,NULL,0,0,1,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6631,You're Not You,NULL,0,6.800456,12,en,1,0,0,0,0,0,0,2014-10-10,2014,10,41,6,104,10,Intermediate,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33857878,NULL,0,0,4,0,1,78415136,8251,1,0,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6632,Hearts and Minds,NULL,0,1.215723,3,en,1,0,0,0,0,0,0,1974-01-01,1974,1,1,3,112,11,Intermediate,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6633,Bride Flight,NULL,6400000,2.065753,8,en,1,0,0,0,0,0,0,2008-10-15,2008,10,42,4,130,13,Long,0,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6634,Tetro,NULL,15000000,2.90333,24,en,1,0,0,0,0,0,0,2009-06-11,2009,6,24,5,127,13,Long,0,14,10,2,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,128499205,NULL,1,0,1,0,2,79523135,3,NULL,0,NULL,NULL,NULL,NULL
6635,?????,NULL,0,3.282214,4,zh,0,0,0,0,0,0,0,2013-05-18,2013,5,20,7,112,11,Intermediate,0,0,5,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43255123,NULL,0,0,2,0,2,108185330,NULL,2,0,2,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6636,Inkheart,NULL,60000000,13.570926,20,en,1,0,0,0,0,0,0,2008-12-11,2008,12,50,5,106,11,Intermediate,0,5,27,2,4,5,0,0,0,5,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,45845607,4187,2,0,8,1,2,270193670,NULL,2,0,2,0,1,565189590,887655829,8,2,10,2,2,49769273,1,NULL,0,88832567,3,140795793,1
6637,Superhero Movie,NULL,35000000,7.876483,16,en,1,0,0,0,0,0,0,2008-03-27,2008,3,13,5,85,9,Short,0,6,18,1,1,2,1,0,0,7,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17759013,NULL,0,0,4,0,1,11205609,NULL,0,0,2,0,2,NULL,NULL,NULL,NULL,97837138,1,NULL,0
6638,Raja Natwarlal,NULL,5,1.109545,6,hi,0,0,0,0,0,0,0,2014-08-29,2014,8,35,6,141,14,Long,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75806975,1,186000000,1
6639,??2: ????,NULL,12902809,1.9602,10,cn,0,0,0,0,0,0,0,2010-04-21,2010,4,17,4,109,11,Intermediate,0,8,8,1,1,1,1,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,31969336,78486934,1,1,7,2,2,31265358,NULL,1,0,3,0,2,9927071,2054941,0,0,3,1,2,62472959,1,156844753,1,NULL,NULL,NULL,NULL
6640,Happy-Go-Lucky,NULL,0,11.361898,14,en,1,0,0,0,0,0,0,2008-04-18,2008,4,16,6,118,12,Intermediate,0,14,16,1,1,1,2,0,0,8,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18909816,200406,0,0,4,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77691911,66266156,5,1,12,4,2,9658292,0,NULL,0,29733455,0,NULL,0
6641,Black Hawk Down,NULL,92000000,10.064446,34,en,1,0,0,0,0,0,0,2001-12-28,2001,12,52,6,144,14,Long,0,7,156,4,6,17,29,0,0,26,0,12,5,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,41637061,240978,1,0,7,1,2,224405999,490168012,6,2,16,3,2,208272479,6147,6,0,9,1,2,226236992,5,350585612,2,270279852,8,144699111,1
6642,Mars Attacks!,NULL,70000000,15.63424,22,en,1,0,0,0,0,0,0,1996-12-12,1996,12,50,5,106,11,Intermediate,0,11,21,1,1,3,2,0,0,6,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,172043640,NULL,4,0,5,0,2,329890197,773328629,5,1,6,1,1,89515317,350006,3,0,8,1,1,212831028,3,28883511,0,73929685.7,1,117125124,0
6643,Rude Awakening,NULL,0,0.453698,51,en,1,0,0,0,0,0,0,1989-08-16,1989,8,33,4,98,10,Intermediate,0,0,10,2,2,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,175205738,223803582,9,2,17,2,2,207157408,NULL,3,0,7,0,2,19334473,NULL,0,0,3,0,1,NULL,NULL,NULL,NULL,18825057,0,NULL,0
6644,Gigantic,NULL,0,2.450192,38,en,1,0,0,0,0,0,0,2008-09-09,2008,9,37,3,99,10,Intermediate,0,6,16,2,1,0,1,0,0,9,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,157690045,346864462,4,1,6,1,1,131559223,233955358,11,3,21,5,2,48523278,15320888,3,0,10,2,2,NULL,NULL,NULL,NULL,11541618,0,40272135,0
6645,The Losers,NULL,25000000,12.798367,16,en,1,0,0,0,0,0,0,2010-04-23,2010,4,17,6,97,10,Intermediate,0,4,6,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,36806101,42070000,2,0,8,1,2,239655181,354452086,6,3,13,5,1,465336452,735643059,5,3,9,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6646,??????,NULL,6900000,12.220581,34,ja,0,0,0,0,0,0,1,1989-07-29,1989,7,30,7,103,10,Intermediate,0,14,15,2,1,2,1,0,0,6,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3301446,0,NULL,0,31036069,0,12554103,0
6647,Après mai,NULL,0,2.491193,28,fr,0,1,0,0,0,0,0,2012-09-02,2012,9,36,1,122,12,Long,0,5,8,1,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1342664,0,1578356,0,NULL,NULL,NULL,NULL
6648,Tora! Tora! Tora!,NULL,25485000,7.262326,30,en,1,0,0,0,0,0,0,1970-01-26,1970,1,5,2,144,14,Long,0,5,28,6,4,6,1,0,0,2,0,0,0,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5,37047407,NULL,1,0,5,0,2,36611610,NULL,0,0,1,0,2,4193560,NULL,0,0,3,0,2,100000000,1,NULL,0,NULL,NULL,NULL,NULL
6649,Blink,NULL,0,3.00282,8,en,1,0,0,0,0,0,0,1994-01-26,1994,1,5,4,106,11,Intermediate,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,113290831,NULL,3,0,3,0,1,59705552,NULL,2,0,6,0,2,119998779,NULL,5,0,15,0,2,126483533,1,NULL,0,NULL,NULL,NULL,NULL
6650,Into the White,NULL,0,9.572066,5,en,1,0,0,0,0,0,0,2012-03-06,2012,3,10,3,100,10,Intermediate,0,6,28,3,2,2,4,0,0,4,0,3,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28128670,NULL,0,0,1,0,2,11650,11650,0,0,1,1,0,453528093,11650,2,0,4,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6651,Passengers,NULL,25000000,6.274736,16,en,1,0,0,0,0,0,0,2008-09-26,2008,9,39,6,93,9,Intermediate,0,8,24,1,1,3,1,0,0,14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,4,311294147,500188435,6,1,7,1,1,205392699,319085075,4,2,6,2,2,39440476,NULL,0,0,4,0,2,NULL,NULL,NULL,NULL,336927.5,0,279297,0
6652,Na Kryuchke!,NULL,3000000,0.445269,11,ru,0,0,0,0,1,0,0,2011-02-03,2011,2,6,5,90,9,Intermediate,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,11029804,5249225,0,0,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6653,Exorcist II: The Heretic,NULL,14000000,8.266984,24,en,1,0,0,0,0,0,0,1977-06-17,1977,6,25,6,118,12,Intermediate,0,8,9,1,1,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,163229536,NULL,1,0,3,0,1,40575000,NULL,1,0,4,0,2,15767166,NULL,0,0,3,0,1,34967437,0,NULL,0,34967437,0,NULL,0
6654,The Lorax,NULL,70000000,7.689395,17,en,1,0,0,0,0,0,0,2012-03-01,2012,3,9,5,86,9,Short,0,5,17,2,2,1,2,0,0,5,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,35095260,44095168,1,1,4,2,2,93191361,NULL,7,0,16,0,2,155545279,NULL,1,0,1,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6655,A Walk in the Woods,NULL,8000000,12.019571,29,en,1,0,0,0,0,0,0,2015-09-02,2015,9,36,4,104,10,Intermediate,0,6,43,3,2,5,5,0,0,5,0,6,2,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,113325772,358654063,6,1,14,2,2,74667805,171351672,5,2,14,3,2,233452337,377976666,4,2,10,4,1,47013220,0,NULL,0,42925247,0,NULL,0
6656,Mask,NULL,0,6.012125,15,en,1,0,0,0,0,0,0,1985-03-08,1985,3,10,6,120,12,Long,0,4,11,1,1,2,1,0,0,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38711969,NULL,1,0,6,0,1,125379713,167655447,6,1,10,2,2,16846742,NULL,1,0,8,0,2,1879495,0,111996,0,NULL,NULL,NULL,NULL
6657,27 Dresses,NULL,30000000,10.342202,31,en,1,0,0,0,0,0,0,2008-01-10,2008,1,2,5,111,11,Intermediate,0,16,52,1,2,8,10,0,0,15,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,91684891,17768012,4,0,8,1,1,133659882,11440744,3,0,10,3,2,3503495,NULL,0,0,5,0,1,82937524,1,51680201,0,147222382,8,222606883,1
6658,Paris is Burning,NULL,500000,4.101295,6,en,1,0,0,0,0,0,0,1990-03-13,1990,3,11,3,71,7,Short,0,23,9,0,1,0,1,0,0,4,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6659,Prom Night,NULL,1000000,3.65867,13,en,1,0,0,0,0,0,0,1980-07-18,1980,7,29,6,92,9,Intermediate,0,20,11,2,1,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,11205609,NULL,0,0,2,0,2,36163639,3485127,1,0,5,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6660,La chinoise,NULL,0,2.499754,9,fr,0,1,0,0,0,0,0,1967-08-30,1967,8,35,4,96,10,Intermediate,0,7,6,1,1,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18080904,NULL,0,0,2,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,182857,0,NULL,0,NULL,NULL,NULL,NULL
